Timestamp,RequestsPerSec,AvgLatency,ActiveBackends
2026-04-19T00:50:01Z,0.00,0.00,2
2026-04-19T00:50:06Z,0.00,0.00,2
2026-04-19T00:50:11Z,0.00,0.00,2
2026-04-19T00:50:16Z,0.00,0.00,2
2026-04-19T00:50:21Z,0.00,0.00,2
2026-04-19T00:50:26Z,0.00,0.00,2
2026-04-19T00:50:31Z,0.00,0.00,2
2026-04-19T00:50:36Z,0.00,0.00,2
2026-04-19T00:50:41Z,0.00,0.00,2
2026-04-19T00:50:46Z,0.00,0.00,2
2026-04-19T00:50:51Z,0.00,0.00,2
2026-04-19T00:50:56Z,0.00,0.00,2
2026-04-19T00:51:01Z,0.00,0.00,2
2026-04-19T00:51:06Z,0.00,0.00,2
2026-04-19T00:51:11Z,0.00,0.00,2
2026-04-19T00:51:16Z,0.00,0.00,2
2026-04-19T00:51:21Z,0.00,0.00,2
2026-04-19T00:51:26Z,0.00,0.00,2
2026-04-19T00:51:31Z,0.00,0.00,2
2026-04-19T00:51:36Z,0.00,0.00,2
2026-04-19T00:51:41Z,0.00,0.00,2
2026-04-19T00:51:46Z,0.00,0.00,2
2026-04-19T00:51:51Z,0.00,0.00,2
2026-04-19T00:51:56Z,0.00,0.00,2
2026-04-19T00:52:01Z,0.00,0.00,2
2026-04-19T00:52:06Z,0.00,0.00,2
2026-04-19T00:52:11Z,0.00,0.00,2
2026-04-19T00:52:16Z,0.00,0.00,2
2026-04-19T00:52:21Z,0.00,0.00,2
2026-04-19T00:52:26Z,0.00,0.00,2
2026-04-19T00:52:31Z,0.00,0.00,2
2026-04-19T00:52:36Z,0.00,0.00,2
2026-04-19T00:52:41Z,0.00,0.00,2
2026-04-19T00:52:46Z,0.00,0.00,2
2026-04-19T00:52:51Z,0.00,0.00,2
2026-04-19T00:52:56Z,0.00,0.00,2
2026-04-19T00:53:01Z,0.00,0.00,2
2026-04-19T00:53:06Z,0.00,0.00,2
2026-04-19T00:53:11Z,0.00,0.00,2
2026-04-19T00:53:16Z,0.00,0.00,2
2026-04-19T00:53:21Z,0.00,0.00,2
2026-04-19T00:53:26Z,0.00,0.00,2
2026-04-19T00:53:31Z,0.00,0.00,2
2026-04-19T00:53:36Z,0.00,0.00,2
2026-04-19T00:53:41Z,0.04,14.89,2
2026-04-19T00:53:46Z,0.37,104.57,2
2026-04-19T00:53:51Z,0.91,171.80,2
2026-04-19T00:53:56Z,1.52,210.76,2
2026-04-19T00:54:01Z,1.98,240.12,2
2026-04-19T00:54:06Z,2.45,261.99,2
2026-04-19T00:54:11Z,3.04,249.36,2
2026-04-19T00:54:16Z,3.48,253.66,2
2026-04-19T00:54:21Z,4.08,241.01,2
2026-04-19T00:54:26Z,4.59,239.81,2
2026-04-19T00:54:31Z,5.11,237.89,2
2026-04-19T00:54:36Z,5.50,239.16,2
2026-04-19T00:54:41Z,5.87,243.61,2
2026-04-19T00:54:46Z,6.34,237.76,2
2026-04-19T00:54:51Z,6.70,241.68,2
2026-04-19T00:54:56Z,7.03,244.78,2
2026-04-19T00:55:01Z,7.34,248.01,2
2026-04-19T00:55:06Z,7.64,253.85,2
2026-04-19T00:55:11Z,7.92,254.37,2
2026-04-19T00:55:16Z,8.26,252.92,2
2026-04-19T00:55:21Z,8.52,256.11,2
2026-04-19T00:55:26Z,8.93,251.43,2
2026-04-19T00:55:31Z,9.30,248.05,2
2026-04-19T00:55:36Z,9.59,248.54,2
2026-04-19T00:55:41Z,9.90,247.33,2
2026-04-19T00:55:46Z,10.29,244.73,2
2026-04-19T00:55:51Z,10.54,245.29,2
2026-04-19T00:55:56Z,10.90,240.38,2
2026-04-19T00:56:01Z,11.16,241.51,2
2026-04-19T00:56:06Z,11.33,243.60,2
2026-04-19T00:56:11Z,11.56,244.26,2
2026-04-19T00:56:16Z,11.72,246.83,2
2026-04-19T00:56:21Z,11.97,246.63,2
2026-04-19T00:56:26Z,12.15,248.01,2
2026-04-19T00:56:31Z,12.32,249.11,2
2026-04-19T00:56:36Z,12.45,251.55,2
2026-04-19T00:56:41Z,12.63,252.22,2
2026-04-19T00:56:46Z,12.88,250.03,2
2026-04-19T00:56:51Z,13.13,250.29,2
2026-04-19T00:56:56Z,13.29,250.58,2
2026-04-19T00:57:01Z,13.46,250.47,2
2026-04-19T00:57:06Z,13.63,250.81,2
2026-04-19T00:57:11Z,13.74,251.99,2
2026-04-19T00:57:16Z,14.03,249.41,2
2026-04-19T00:57:21Z,14.21,249.54,2
2026-04-19T00:57:26Z,14.48,247.37,2
2026-04-19T00:57:31Z,14.64,246.66,2
2026-04-19T00:57:36Z,14.79,246.79,2
2026-04-19T00:57:41Z,14.98,245.85,2
2026-04-19T00:57:46Z,15.21,244.74,2
2026-04-19T00:57:51Z,15.43,242.85,2
2026-04-19T00:57:56Z,15.56,243.19,2
2026-04-19T00:58:01Z,15.65,244.40,2
2026-04-19T00:58:06Z,15.76,245.28,2
2026-04-19T00:58:11Z,15.92,244.43,2
2026-04-19T00:58:16Z,16.07,244.30,2
2026-04-19T00:58:21Z,16.21,244.24,2
2026-04-19T00:58:26Z,16.30,245.11,2
2026-04-19T00:58:31Z,16.39,246.08,2
2026-04-19T00:58:36Z,16.48,246.41,2
2026-04-19T00:58:41Z,16.54,247.66,2
2026-04-19T00:58:46Z,16.39,247.66,2
2026-04-19T00:58:51Z,16.23,247.66,2
