Timestamp,RequestsPerSec,AvgLatency,ActiveBackends
2026-04-18T23:43:27Z,0.00,0.00,4
2026-04-18T23:43:32Z,0.00,0.00,4
2026-04-18T23:43:37Z,0.00,0.00,4
2026-04-18T23:43:42Z,0.00,0.00,4
2026-04-18T23:43:47Z,0.00,0.00,4
2026-04-18T23:43:52Z,0.00,0.00,4
2026-04-18T23:43:57Z,0.00,0.00,4
2026-04-18T23:44:02Z,0.00,0.00,4
2026-04-18T23:44:07Z,0.00,0.00,4
2026-04-18T23:44:12Z,0.00,0.00,4
2026-04-18T23:44:17Z,0.00,0.00,4
2026-04-18T23:44:22Z,0.00,0.00,4
2026-04-18T23:44:27Z,0.00,0.00,4
2026-04-18T23:44:32Z,0.00,0.00,4
2026-04-18T23:44:37Z,0.00,0.00,4
2026-04-18T23:44:42Z,0.00,0.00,4
2026-04-18T23:44:47Z,0.00,0.00,4
2026-04-18T23:44:52Z,0.00,0.00,4
2026-04-18T23:44:57Z,0.00,0.00,4
2026-04-18T23:45:02Z,0.00,0.00,4
2026-04-18T23:45:07Z,0.00,0.00,4
2026-04-18T23:45:12Z,0.00,0.00,4
2026-04-18T23:45:17Z,0.00,0.00,4
2026-04-18T23:45:22Z,0.00,0.00,4
2026-04-18T23:45:27Z,0.00,0.00,4
2026-04-18T23:45:32Z,0.00,0.00,4
2026-04-18T23:45:37Z,0.00,0.00,4
2026-04-18T23:45:42Z,0.00,0.00,4
2026-04-18T23:45:47Z,0.00,0.00,4
2026-04-18T23:45:52Z,0.00,0.00,4
2026-04-18T23:45:57Z,0.00,0.00,4
2026-04-18T23:46:02Z,0.00,0.00,4
2026-04-18T23:46:07Z,0.00,0.00,4
2026-04-18T23:46:12Z,0.00,0.00,4
2026-04-18T23:46:17Z,0.00,0.00,4
2026-04-18T23:46:22Z,0.00,0.00,4
2026-04-18T23:46:27Z,0.00,0.00,4
2026-04-18T23:46:32Z,0.00,0.00,4
2026-04-18T23:46:37Z,0.00,0.00,4
2026-04-18T23:46:42Z,0.00,0.00,4
2026-04-18T23:46:47Z,0.00,0.00,4
2026-04-18T23:46:52Z,0.00,0.00,4
2026-04-18T23:46:57Z,0.00,0.00,4
2026-04-18T23:47:02Z,0.00,22.00,4
2026-04-18T23:47:07Z,0.00,22.00,4
2026-04-18T23:47:12Z,0.00,22.00,4
2026-04-18T23:47:17Z,0.00,22.00,4
2026-04-18T23:47:22Z,8.41,13.70,4
2026-04-18T23:47:27Z,27.31,14.09,4
2026-04-18T23:47:32Z,48.18,15.05,4
2026-04-18T23:47:37Z,68.22,15.44,4
2026-04-18T23:47:42Z,87.29,15.69,4
2026-04-18T23:47:47Z,105.78,15.85,4
2026-04-18T23:47:52Z,123.68,15.94,4
2026-04-18T23:47:57Z,140.84,16.01,4
2026-04-18T23:48:02Z,156.55,16.35,4
2026-04-18T23:48:07Z,171.76,16.64,4
2026-04-18T23:48:12Z,187.26,16.62,4
2026-04-18T23:48:17Z,202.00,16.63,4
2026-04-18T23:48:22Z,216.34,16.63,4
2026-04-18T23:48:27Z,230.11,16.64,4
2026-04-18T23:48:32Z,243.46,16.63,3
2026-04-18T23:48:37Z,256.61,16.61,3
2026-04-18T23:48:42Z,269.53,16.59,3
2026-04-18T23:48:47Z,282.05,16.56,3
2026-04-18T23:48:52Z,294.25,16.52,3
2026-04-18T23:48:57Z,305.99,16.50,3
2026-04-18T23:49:02Z,316.98,16.55,3
2026-04-18T23:49:07Z,327.36,16.61,3
2026-04-18T23:49:12Z,337.65,16.62,3
2026-04-18T23:49:17Z,347.69,16.62,3
2026-04-18T23:49:22Z,343.15,16.62,3
2026-04-18T23:49:27Z,338.45,16.62,3
2026-04-18T23:49:32Z,333.88,16.62,3
2026-04-18T23:49:37Z,329.42,16.62,3
2026-04-18T23:49:42Z,325.09,16.62,3
2026-04-18T23:49:47Z,320.87,16.62,3
2026-04-18T23:49:52Z,316.75,16.62,3
2026-04-18T23:49:57Z,312.74,16.62,3
2026-04-18T23:50:02Z,308.83,16.62,3
2026-04-18T23:50:07Z,305.02,16.62,3
2026-04-18T23:50:12Z,301.30,16.62,3
2026-04-18T23:50:17Z,297.67,16.62,3
2026-04-18T23:50:22Z,294.13,16.62,3
2026-04-18T23:50:27Z,290.67,16.62,3
2026-04-18T23:50:32Z,287.29,16.62,3
2026-04-18T23:50:37Z,283.99,16.62,3
2026-04-18T23:50:42Z,280.76,16.62,3
2026-04-18T23:50:47Z,277.60,16.62,3
2026-04-18T23:50:52Z,274.52,16.62,3
2026-04-18T23:50:57Z,271.50,16.62,3
2026-04-18T23:51:02Z,268.55,16.62,3
2026-04-18T23:51:07Z,265.66,16.62,3
2026-04-18T23:51:12Z,262.84,16.62,3
2026-04-18T23:51:17Z,260.07,16.62,3
2026-04-18T23:51:22Z,257.36,16.62,3
2026-04-18T23:51:27Z,254.71,16.62,3
2026-04-18T23:51:32Z,252.11,16.62,3
2026-04-18T23:51:37Z,249.56,16.62,3
2026-04-18T23:51:42Z,247.07,16.62,3
2026-04-18T23:51:47Z,244.62,16.62,3
2026-04-18T23:51:52Z,242.22,16.62,3
2026-04-18T23:51:57Z,239.87,16.62,3
2026-04-18T23:52:02Z,237.57,16.62,3
2026-04-18T23:52:07Z,235.30,16.62,3
2026-04-18T23:52:12Z,233.08,16.62,3
2026-04-18T23:52:17Z,230.90,16.62,3
2026-04-18T23:52:22Z,228.77,16.62,3
2026-04-18T23:52:27Z,226.67,16.62,3
2026-04-18T23:52:32Z,224.61,16.62,3
2026-04-18T23:52:37Z,222.58,16.62,3
2026-04-18T23:52:42Z,220.60,16.62,3
2026-04-18T23:52:47Z,218.64,16.62,3
2026-04-18T23:52:52Z,216.73,16.62,3
2026-04-18T23:52:57Z,214.84,16.62,3
2026-04-18T23:53:02Z,212.99,16.62,3
2026-04-18T23:53:07Z,211.17,16.62,3
2026-04-18T23:53:12Z,209.38,16.62,3
2026-04-18T23:53:17Z,207.62,16.62,3
2026-04-18T23:53:22Z,205.89,16.62,3
2026-04-18T23:53:27Z,204.19,16.62,3
2026-04-18T23:53:32Z,202.52,16.62,3
2026-04-18T23:53:37Z,200.87,16.62,3
2026-04-18T23:53:42Z,199.25,16.62,3
2026-04-18T23:53:47Z,197.65,16.62,3
2026-04-18T23:53:52Z,196.09,16.62,3
2026-04-18T23:53:57Z,194.54,16.62,3
2026-04-18T23:54:02Z,193.02,16.62,3
2026-04-18T23:54:07Z,191.53,16.62,3
2026-04-18T23:54:12Z,190.05,16.62,3
2026-04-18T23:54:17Z,188.60,16.62,3
2026-04-18T23:54:22Z,187.17,16.62,3
2026-04-18T23:54:27Z,185.77,16.62,3
2026-04-18T23:54:32Z,184.38,16.62,3
2026-04-18T23:54:37Z,183.01,16.62,3
2026-04-18T23:54:42Z,181.67,16.62,3
2026-04-18T23:54:47Z,180.34,16.62,3
2026-04-18T23:54:52Z,179.04,16.62,3
2026-04-18T23:54:57Z,177.75,16.62,3
2026-04-18T23:55:02Z,176.48,16.62,3
2026-04-18T23:55:07Z,175.38,16.62,0
2026-04-18T23:55:12Z,174.16,16.86,0
2026-04-18T23:55:17Z,173.02,16.86,0
2026-04-18T23:55:22Z,171.82,16.94,0
2026-04-18T23:55:27Z,170.75,16.94,0
2026-04-18T23:55:32Z,169.59,17.06,0
2026-04-18T23:55:37Z,168.54,17.06,0
2026-04-18T23:55:42Z,167.41,17.26,0
2026-04-18T23:55:47Z,166.35,17.26,0
2026-04-18T23:55:52Z,165.25,17.46,0
2026-04-18T23:55:57Z,164.27,17.45,0
2026-04-18T23:56:02Z,163.19,17.57,0
2026-04-18T23:56:07Z,162.28,17.57,0
2026-04-18T23:56:12Z,161.24,17.89,0
2026-04-18T23:56:17Z,160.23,17.89,0
2026-04-18T23:56:22Z,159.20,17.89,0
2026-04-18T23:56:27Z,158.25,17.89,0
2026-04-18T23:56:32Z,157.25,17.97,0
2026-04-18T23:56:37Z,156.35,17.97,0
2026-04-18T23:56:42Z,155.38,18.05,0
2026-04-18T23:56:47Z,154.46,18.05,0
2026-04-18T23:56:52Z,153.51,18.05,0
2026-04-18T23:56:57Z,152.61,18.05,0
2026-04-18T23:57:02Z,151.68,18.05,0
2026-04-18T23:57:07Z,150.77,18.05,3
2026-04-18T23:57:12Z,149.86,18.05,3
